"25-34","m","kaos-polo","<100k","murah","Jarang","Trend","Marketplace","Tak pernah","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","m","jaket","100-300k","murah","Jarang","Trend","Marketplace","Tak pernah","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","m","kaos","<100k","murah","Jarang","Trend","Marketplace","Tak pernah","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","m","kaos","<100k","murah","Jarang","Trend","Marketplace","Tak pernah","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","f","celana","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","kaos","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","jaket","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","celana","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","kaos-kaki","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","bohemian"
"25-34","f","celana","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","kaos","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","jaket","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","celana","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","kaos-kaki","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","minimalis"
"25-34","f","celana","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","kaos","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","jaket","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","celana","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","kaos-kaki","300-600k","sedang","Setiap minggu","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","m","kaos-polo","300-600k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","pakaian-pria","100-300k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","sweater","100-300k","murah","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","kaos","300-600k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","jaket","100-300k","murah","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","kaos","<100k","murah","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","celana","100-300k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","jaket","300-600k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","formal"
"25-34","m","kaos-polo","300-600k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","m","pakaian-pria","100-300k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","m","sweater","100-300k","murah","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","m","kaos","300-600k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","m","jaket","100-300k","murah","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","m","kaos","<100k","murah","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","m","celana","100-300k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","m","jaket","300-600k","sedang","Jarang","Trend","Sosmed","Kadang","Agak tertarik","Tidak","netral","vintage"
"25-34","f","kaos-polo","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","bohemian"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","bohemian"
"25-34","f","jaket","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","bohemian"
"25-34","f",\N,">600k","mahal","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","bohemian"
"25-34","f","pakaian-pria","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","bohemian"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","bohemian"
"25-34","f","kaos","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","bohemian"
"25-34","f","kaos-polo","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","kasual"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","kasual"
"25-34","f","jaket","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","kasual"
"25-34","f",\N,">600k","mahal","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","kasual"
"25-34","f","pakaian-pria","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","kasual"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","kasual"
"25-34","f","kaos","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","kasual"
"25-34","f","kaos-polo","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","minimalis"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","minimalis"
"25-34","f","jaket","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","minimalis"
"25-34","f",\N,">600k","mahal","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","minimalis"
"25-34","f","pakaian-pria","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","minimalis"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","minimalis"
"25-34","f","kaos","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","netral","minimalis"
"25-34","f","kaos-polo","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","bohemian"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","bohemian"
"25-34","f","jaket","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","bohemian"
"25-34","f",\N,">600k","mahal","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","bohemian"
"25-34","f","pakaian-pria","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","bohemian"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","bohemian"
"25-34","f","kaos","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","bohemian"
"25-34","f","kaos-polo","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","kasual"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","kasual"
"25-34","f","jaket","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","kasual"
"25-34","f",\N,">600k","mahal","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","kasual"
"25-34","f","pakaian-pria","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","kasual"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","kasual"
"25-34","f","kaos","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","kasual"
"25-34","f","kaos-polo","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","minimalis"
"25-34","f","jas","100-300k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","minimalis"
"25-34","f","jaket","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","minimalis"
"25-34","f",\N,">600k","mahal","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","minimalis"
"25-34","f","pakaian-pria","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","minimalis"
"25-34","f","jas","300-600k","sedang","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","minimalis"
"25-34","f","kaos","100-300k","murah","Setiap minggu","Merek","Sosmed","Kadang","Tidak tertarik","Ya","vibrant","minimalis"
"25-34","m","pakaian-pria","100-300k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","pakaian-pria","100-300k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","kaos-polo","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","sweater","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","formal"
"25-34","m","pakaian-pria","100-300k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","pakaian-pria","100-300k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","kaos-polo","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","sweater","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","sporty"
"25-34","m","pakaian-pria","100-300k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","pakaian-pria","100-300k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","kaos-polo","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","sweater","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","putih","vintage"
"25-34","m","pakaian-pria","100-300k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","pakaian-pria","100-300k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","kaos-polo","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","sweater","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","formal"
"25-34","m","pakaian-pria","100-300k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","pakaian-pria","100-300k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","kaos-polo","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","sweater","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","sporty"
"25-34","m","pakaian-pria","100-300k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","m","pakaian-pria","100-300k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","m","jas","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","m","kaos-polo","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","m","sweater","300-600k","sedang","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","m","kaos","<100k","murah","Beberapa bulan","Kualitas","Web brand","Tak pernah","Tertarik","Ya","vibrant","vintage"
"25-34","f","pakaian-wanita","300-600k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","kasual"
"25-34","f","jas","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","kasual"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","kasual"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","kasual"
"25-34","f","sweater","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","kasual"
"25-34","f","pakaian-wanita","300-600k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","vintage"
"25-34","f","jas","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","vintage"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","vintage"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","vintage"
"25-34","f","sweater","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","putih","vintage"
"25-34","f","pakaian-wanita","300-600k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","kasual"
"25-34","f","jas","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","kasual"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","kasual"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","kasual"
"25-34","f","sweater","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","kasual"
"25-34","f","pakaian-wanita","300-600k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","vintage"
"25-34","f","jas","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","vintage"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","vintage"
"25-34","f","celana","100-300k","sedang","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","vintage"
"25-34","f","sweater","<100k","murah","Setiap bulan","Kualitas","Sosmed","Sering","Agak tertarik","Ya","vibrant","vintage"
"25-34","m","pakaian-wanita","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","bohemian"
"25-34","m","jaket","100-300k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","bohemian"
"25-34","m","kemeja-casual","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","bohemian"
"25-34","m","jaket","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","bohemian"
"25-34","m","kaos-polo","<100k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","bohemian"
"25-34","m","kaos","100-300k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","bohemian"
"25-34","m","pakaian-wanita","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","kasual"
"25-34","m","jaket","100-300k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","kasual"
"25-34","m","kemeja-casual","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","kasual"
"25-34","m","jaket","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","kasual"
"25-34","m","kaos-polo","<100k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","kasual"
"25-34","m","kaos","100-300k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","kasual"
"25-34","m","pakaian-wanita","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","minimalis"
"25-34","m","jaket","100-300k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","minimalis"
"25-34","m","kemeja-casual","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","minimalis"
"25-34","m","jaket","300-600k","sedang","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","minimalis"
"25-34","m","kaos-polo","<100k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","minimalis"
"25-34","m","kaos","100-300k","murah","Setiap minggu","Merek","Web brand","Tak pernah","Tertarik","Mungkin","vibrant","minimalis"
"25-34","f","sweater","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","pakaian-wanita","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","jas","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","kaos","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","dress","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","pakaian-pria","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","kaos","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","formal"
"25-34","f","sweater","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","pakaian-wanita","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","jas","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","kaos","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","dress","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","pakaian-pria","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","kaos","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","sporty"
"25-34","f","sweater","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","pakaian-wanita","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","jas","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","kaos","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","dress","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","pakaian-pria","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","kaos","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","earth","vintage"
"25-34","f","sweater","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","pakaian-wanita","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","jas","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","kaos","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","dress","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","pakaian-pria","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","kaos","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","formal"
"25-34","f","sweater","100-300k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","f","pakaian-wanita","<100k","murah","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","f","jas","300-600k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","f","kaos","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","sporty"
"25-34","f","pakaian-wanita","100-300k","sedang","Jarang","Harga","Sosmed","Selalu","Tidak tertarik","Mungkin","pastel","sporty"
